,coord,country,id,name
43695,"{'lon': 78.26667, 'lat': 18.033331}",IN,1263230,Medak
43696,"{'lon': 77.349998, 'lat': 11.1}",IN,1254348,Tiruppur
43697,"{'lon': 69.666672, 'lat': 23.26667}",IN,1275812,Bhuj
43698,"{'lon': 77.533333, 'lat': 10.46667}",IN,1260671,Palani
43699,"{'lon': 76.066673, 'lat': 11.06667}",IN,1264154,Malappuram
43700,"{'lon': 79.833328, 'lat': 10.76667}",IN,1262260,Nagappattinam
43701,"{'lon': 79.716667, 'lat': 12.83333}",IN,1268159,Kanchipuram
43702,"{'lon': 85.849998, 'lat': 19.799999}",IN,1259184,Puri
43703,"{'lon': 83.333328, 'lat': 17.716669}",IN,1252984,Waltair
43704,"{'lon': 86.98333, 'lat': 23.683331}",IN,1269096,Jaykaynagar
43705,"{'lon': 84.033333, 'lat': 21.85}",IN,1268977,Jharsuguda
43706,"{'lon': 82.216667, 'lat': 16.933331}",IN,1268561,Kakinada
43707,"{'lon': 76.287781, 'lat': 12.3075}",IN,1269873,Hunsur
43708,"{'lon': 77.927498, 'lat': 21.85611}",IN,1276388,Betul Bazar
43709,"{'lon': 77.716667, 'lat': 22.75}",IN,1269939,Hoshangabad
43710,"{'lon': 88.402496, 'lat': 22.895559}",IN,1269910,Hugli
43711,"{'lon': 88.73333, 'lat': 26.51667}",IN,1269388,Jalpaiguri
43712,"{'lon': 72.833328, 'lat': 18.98333}",IN,1274166,Chinchpokli
43713,"{'lon': 87.916672, 'lat': 22.299999}",IN,1255046,Tamluk
43714,"{'lon': 76.70417, 'lat': 12.41361}",IN,1256421,Shrirangapattana
43715,"{'lon': 77.699997, 'lat': 27.58333}",IN,1253079,Vrindavan
43716,"{'lon': 72.116669, 'lat': 23.83333}",IN,1260173,Patan
43717,"{'lon': 94.25, 'lat': 26}",IN,1262271,State of Nāgāland
43718,"{'lon': 94.116669, 'lat': 25.66667}",IN,1266366,Kohima
43719,"{'lon': 80.172218, 'lat': 12.62639}",IN,1263997,Mamallapuram
43720,"{'lon': 75.25, 'lat': 13.41667}",IN,1255633,Sringeri
43721,"{'lon': 76.0411, 'lat': 10.5943}",IN,1270603,Guruvayur
43722,"{'lon': 78.033333, 'lat': 30.316669}",IN,1273313,Dehra Dun
43723,"{'lon': 78.316673, 'lat': 30.116671}",IN,1258128,Rishikesh
43724,"{'lon': 76.816673, 'lat': 29.98333}",IN,1254657,Thanesar
43725,"{'lon': 78.683327, 'lat': 10.81667}",IN,1254388,Tiruchchirappalli
43726,"{'lon': 81.933327, 'lat': 27.133329}",IN,1270996,Gonda
43727,"{'lon': 85.400002, 'lat': 26.116671}",IN,1262330,Muzaffarpur
43728,"{'lon': 86.449997, 'lat': 23.799999}",IN,1272979,Dhanbad
43729,"{'lon': 74.133331, 'lat': 14.8}",IN,1267635,Karwar
43730,"{'lon': 77.550003, 'lat': 17.9}",IN,1275738,Bidar
43731,"{'lon': 83.900002, 'lat': 18.299999}",IN,1255647,Srikakulam
43732,"{'lon': 82.683327, 'lat': 22.35}",IN,1266122,Korba
43733,"{'lon': 88.433327, 'lat': 26.700001}",IN,1256525,Shiliguri
43734,"{'lon': 76.133331, 'lat': 32.566669}",IN,1274848,Chamba
43735,"{'lon': 78.165237, 'lat': 11.22126}",IN,1262039,Namakkal
43736,"{'lon': 75.966667, 'lat': 17.16667}",IN,1269751,Indi
43737,"{'lon': 85.879272, 'lat': 20.46497}",IN,1273780,Cuttack
43738,"{'lon': 83.616669, 'lat': 21.33333}",IN,1276988,Bargarh
43739,"{'lon': 93.73333, 'lat': 25.9}",IN,1272552,Dimapur
43740,"{'lon': 83.373894, 'lat': 26.754999}",IN,1270927,Gorakhpur
43741,"{'lon': 85.833328, 'lat': 20.116671}",IN,1259592,Pipili
43742,"{'lon': 82.550003, 'lat': 17.35}",IN,1254054,Tuni
43743,"{'lon': 72.849998, 'lat': 20.41667}",IN,1273618,Daman
43744,"{'lon': 79.383331, 'lat': 10.96667}",IN,1265683,Kumbakonam
43745,"{'lon': 94.633331, 'lat': 26.98333}",IN,1256388,Sibsagar
43746,"{'lon': 75.383331, 'lat': 25.75}",IN,1273083,Devli
43747,"{'lon': 78.416672, 'lat': 24.683331}",IN,1265157,Lalitpur
43748,"{'lon': 85.583328, 'lat': 21.633329}",IN,1267267,Keonjhargarh
43749,"{'lon': 80.099998, 'lat': 29.33333}",IN,1274824,Champawat
43750,"{'lon': 86.931671, 'lat': 21.494169}",IN,1277599,Balasore
43751,"{'lon': 80.633331, 'lat': 16.316669}",IN,1272276,Duggirāla
43752,"{'lon': 80.639816, 'lat': 16.242531}",IN,1254757,Tenāli
43753,"{'lon': 70.800003, 'lat': 21.966669}",IN,1270994,Gondal
43754,"{'lon': 81.133331, 'lat': 16.16667}",IN,1264637,Machilipatnam
43755,"{'lon': 77.283333, 'lat': 15.63333}",IN,1279335,Adoni
43756,"{'lon': 79.116669, 'lat': 13.2}",IN,1274033,Chittoor
43757,"{'lon': 76.321327, 'lat': 32.24194}",IN,1272832,Dharmsala
43758,"{'lon': 79.033333, 'lat': 28.816669}",IN,1258599,Rampur
43759,"{'lon': 88.40889, 'lat': 22.871389}",IN,1276058,Bhatpara
43760,"{'lon': 78.949997, 'lat': 29.216669}",IN,1267579,Kashipur
43761,"{'lon': 86.72139, 'lat': 21.934999}",IN,1276942,Baripāda
43762,"{'lon': 88.150002, 'lat': 25}",IN,1269723,Ingraj Bazar
43763,"{'lon': 78.133331, 'lat': 13.13333}",IN,1266305,Kolar
43764,"{'lon': 75.916672, 'lat': 14.46667}",IN,1273368,Dāvangere
43765,"{'lon': 73.033333, 'lat': 20.16667}",IN,1273726,Union Territory of Dādra and Nagar Haveli
43766,"{'lon': 73.01667, 'lat': 20.26667}",IN,1256259,Silvassa
43767,"{'lon': 88.116669, 'lat': 25.616671}",IN,1259009,Raiganj
43768,"{'lon': 79.699997, 'lat': 11.4}",IN,1274256,Chidambaram
43769,"{'lon': 87.533333, 'lat': 23.91667}",IN,1255955,Siuri
43770,"{'lon': 85.349998, 'lat': 23.98333}",IN,1270164,Hazaribag
43771,"{'lon': 76.716667, 'lat': 23.01667}",IN,1278294,Ashta
43772,"{'lon': 77.050003, 'lat': 30.883329}",IN,1273712,Dagshai
43773,"{'lon': 77.599998, 'lat': 26.65}",IN,1276948,Bari
43774,"{'lon': 79.083328, 'lat': 11.13333}",IN,1278405,Ariyalur
43775,"{'lon': 86.699997, 'lat': 24.48333}",IN,1273241,Deoghar
43776,"{'lon': 88.5, 'lat': 23.4}",IN,1265859,Krishnanagar
43777,"{'lon': 78.050003, 'lat': 27.6}",IN,1270216,Hathras
43778,"{'lon': 85.616669, 'lat': 20.183331}",IN,1266616,Khurda
43779,"{'lon': 88.184723, 'lat': 22.191669}",IN,1272657,Diamond Harbour
43780,"{'lon': 85.099998, 'lat': 20.85}",IN,1278593,Angul
43781,"{'lon': 76.366669, 'lat': 25.98333}",IN,1256949,Sawai Madhopur
43782,"{'lon': 86.366669, 'lat': 23.33333}",IN,1259163,Puruliya
43783,"{'lon': 72.699997, 'lat': 24.6}",IN,1279396,Abu
43784,"{'lon': 69.609291, 'lat': 21.642191}",IN,1259395,Porbandar
43785,"{'lon': 77.550003, 'lat': 29.966669}",IN,1257806,Saharanpur
43786,"{'lon': 84.033333, 'lat': 22.116671}",IN,1255437,Sundargarh
43787,"{'lon': 75.616669, 'lat': 15.41667}",IN,1271850,Gadag
43788,"{'lon': 74.857224, 'lat': 31.28083}",IN,1260045,Patti
43789,"{'lon': 87, 'lat': 25.25}",IN,1276300,Bhagalpur
43790,"{'lon': 77.633331, 'lat': 15.11667}",IN,1270974,Gooty
43791,"{'lon': 78.26667, 'lat': 29.15}",IN,1274714,Chandpur
43792,"{'lon': 78.666672, 'lat': 27.633329}",IN,1271992,Etah
43793,"{'lon': 75.150002, 'lat': 25.966669}",IN,1267336,Kekri
43794,"{'lon': 78.23333, 'lat': 12.53333}",IN,1265863,Krishnagiri
43795,"{'lon': 88.449997, 'lat': 22.700001}",IN,1264543,Madhyamgram
43796,"{'lon': 79.566673, 'lat': 27.4}",IN,1271942,Farrukhabad
43797,"{'lon': 83.48333, 'lat': 20.716669}",IN,1277643,Balangir
43798,"{'lon': 79.76667, 'lat': 29.85}",IN,1277907,Bageshwar
43799,"{'lon': 76.783333, 'lat': 19.26667}",IN,1260341,Parbhani
43800,"{'lon': 86.519997, 'lat': 21.05278}",IN,1276325,Bhadrakh
43801,"{'lon': 79.116669, 'lat': 29.4}",IN,1258637,Ramnagar
43802,"{'lon': 77.683327, 'lat': 29.700001}",IN,1273265,Deoband
43803,"{'lon': 88.76667, 'lat': 25.216669}",IN,1277508,Balurghat
43804,"{'lon': 76.699997, 'lat': 11.4}",IN,1253993,Ooty
43805,"{'lon': 75.959038, 'lat': 12.45795}",IN,1265451,Kushalnagar
43806,"{'lon': 75.699997, 'lat': 16.83333}",IN,1275701,Bijapur
43807,"{'lon': 78.533333, 'lat': 29.75}",IN,1266014,Kotdwara
43808,"{'lon': 72.333328, 'lat': 23.299999}",IN,1268680,Kadi
43809,"{'lon': 80.683327, 'lat': 27.566669}",IN,1255969,Sitapur
43810,"{'lon': 76.909172, 'lat': 13.74528}",IN,1256104,Sira
43811,"{'lon': 70.366669, 'lat': 20.9}",IN,1253237,Veraval
43812,"{'lon': 75.73333, 'lat': 12.41667}",IN,1264540,Madikeri
43813,"{'lon': 86.083328, 'lat': 26.366671}",IN,1264555,Madhubani
43814,"{'lon': 82.066673, 'lat': 26.26667}",IN,1255491,Sultanpur
43815,"{'lon': 90.22007, 'lat': 25.519831}",IN,1254046,Tura
43816,"{'lon': 84.23333, 'lat': 20.466669}",IN,1259756,Phulabani
43817,"{'lon': 77.055283, 'lat': 31.226391}",IN,1443470,Nagar
43818,"{'lon': 87.349998, 'lat': 22.08333}",IN,1276549,Belda
43819,"{'lon': 88.61972, 'lat': 22.8825}",IN,1349195,Chapra
43820,"{'lon': 83.916672, 'lat': 20.83333}",IN,1255763,Sonepur
43821,"{'lon': 86.333328, 'lat': 20.85}",IN,1269477,Jajpur
43822,"{'lon': 82.716667, 'lat': 26.799999}",IN,1276736,Basti
43823,"{'lon': 78.449997, 'lat': 30.73333}",IN,1253628,Uttarkashi
43824,"{'lon': 88.392502, 'lat': 22.878889}",IN,1273919,Chunchura
43825,"{'lon': 76.082222, 'lat': 11.61056}",IN,1268327,Kalpetta
43826,"{'lon': 83.166672, 'lat': 19.9}",IN,1276023,Bhawanipatna
43827,"{'lon': 85.099998, 'lat': 20.133329}",IN,1261580,Nayagarh
43828,"{'lon': 84.98333, 'lat': 19.35}",IN,1274533,Chatrapur
43829,"{'lon': 86.166672, 'lat': 20.26667}",IN,1269581,Jagatsinghapur
43830,"{'lon': 74.900002, 'lat': 30.58333}",IN,1265973,Kot Kapūra
43831,"{'lon': 77.166672, 'lat': 32.26667}",IN,1263967,Manali
43832,"{'lon': 77.866669, 'lat': 12.83333}",IN,1277935,Bāgalūr
43833,"{'lon': 80.383331, 'lat': 22.6}",IN,1263852,Mandla
43834,"{'lon': 72.832962, 'lat': 18.92926}",IN,6619707,Kala Ghoda
43835,"{'lon': 80.258331, 'lat': 13.00444}",IN,1279311,Adyār
43836,"{'lon': 69.668327, 'lat': 22.20722}",IN,1267091,Khambhaliya
43837,"{'lon': 80.633331, 'lat': 16.5}",IN,1262947,Mogalrājapuram
43838,"{'lon': 76.966667, 'lat': 11}",IN,1273865,Coimbatore
43839,"{'lon': 91, 'lat': 26.316669}",IN,1276867,Barpeta
43840,"{'lon': 86.416672, 'lat': 20.5}",IN,1267283,Kendraparha
43841,"{'lon': 76.087898, 'lat': 30.642599}",IN,1436623,Fatehpur
43842,"{'lon': 88.671387, 'lat': 22.31889}",IN,1274984,Canning
43843,"{'lon': 75.583328, 'lat': 22.183331}",IN,1264385,Maheshwar
43844,"{'lon': 88.26667, 'lat': 24.183331}",IN,1262412,Murshidabad
43845,"{'lon': 79.416672, 'lat': 29.65}",IN,1258455,Ranikhet
43846,"{'lon': 76.51667, 'lat': 25.1}",IN,1277084,Baran
43847,"{'lon': 79.01667, 'lat': 27.23333}",IN,1264292,Mainpuri
43848,"{'lon': 88.349998, 'lat': 22.616671}",IN,1271223,Ghusuri
43849,"{'lon': 88.366669, 'lat': 22.6}",IN,1277899,Bagh Bazar
43850,"{'lon': 88.48333, 'lat': 27.066669}",IN,1268403,Kalimpang
43851,"{'lon': 78.01667, 'lat': 29.16667}",IN,1270237,Hastinapur
105592,"{'lon': 81.916672, 'lat': 26.6}",IN,1263046,Milkīpur
106021,"{'lon': 76.916672, 'lat': 8.48333}",IN,1254163,Thiruvananthapuram
106022,"{'lon': 76.916672, 'lat': 8.48333}",IN,1260745,Palayam
106023,"{'lon': 78.698753, 'lat': 10.80289}",IN,7603116,Trichy
106024,"{'lon': 80.183609, 'lat': 12.97611}",IN,1260692,Pallavaram
106025,"{'lon': 80.191109, 'lat': 12.98556}",IN,1465625,Palavantangai
106026,"{'lon': 74.933327, 'lat': 12.96667}",IN,1270623,Gurpur
106027,"{'lon': 78.066673, 'lat': 9.86667}",IN,1254356,Tirupparangunram
106028,"{'lon': 78.41835, 'lat': 17.25186}",IN,7648816,Shamshabad
106031,"{'lon': 75.966667, 'lat': 11.15}",IN,1266200,Kondotti
106033,"{'lon': 77.066673, 'lat': 11.01667}",IN,1269690,Irugur
106034,"{'lon': 80.800003, 'lat': 16.533331}",IN,1271613,Gannavaram
106035,"{'lon': 77.706032, 'lat': 13.19801}",IN,6695241,BIAL 2 Wheeler Parking
106036,"{'lon': 76.866669, 'lat': 15.2}",IN,1266320,Kolagallu
106037,"{'lon': 80.374107, 'lat': 26.4196}",IN,6695208,Alok Mishra
106038,"{'lon': 75.825577, 'lat': 26.837749}",IN,8030622,Jagatpura
106039,"{'lon': 73.029297, 'lat': 26.28097}",IN,8051230,Ratanada
106040,"{'lon': 78.23333, 'lat': 26.299999}",IN,1268831,Jonāpura
106041,"{'lon': 77.099998, 'lat': 28.566669}",IN,1260788,Pālam
106042,"{'lon': 74.699997, 'lat': 30.283331}",IN,1266019,Kot Bhai
106043,"{'lon': 82.866669, 'lat': 25.450001}",IN,1259189,Pura Raghunāth
106044,"{'lon': 74.797783, 'lat': 31.71917}",IN,1258903,Raja Sansi
106045,"{'lon': 81.800003, 'lat': 25.433331}",IN,1255588,Sūbedārganj
106046,"{'lon': 84.800003, 'lat': 22.25}",IN,1277247,Banposh
106047,"{'lon': 85.300003, 'lat': 23.299999}",IN,1270210,Hatiā
106048,"{'lon': 95.033333, 'lat': 27.450001}",IN,1262920,Mohanbāri
106049,"{'lon': 94.050003, 'lat': 27.283331}",IN,1272576,Diju
106050,"{'lon': 86.166672, 'lat': 22.816669}",IN,1255784,Sonari Town
106051,"{'lon': 93.883331, 'lat': 24.75}",IN,1254113,Tulihal
106052,"{'lon': 91.548607, 'lat': 26.13611}",IN,1260769,Palasbari
106053,"{'lon': 88.449997, 'lat': 22.65}",IN,1271454,Gauripur
106054,"{'lon': 88.316673, 'lat': 26.700001}",IN,1277897,Baghdogra
106056,"{'lon': 81.699997, 'lat': 21.16667}",IN,1272965,Dhaneli
106057,"{'lon': 73.91584, 'lat': 18.56848}",IN,7357900,Viman Nagar
106058,"{'lon': 79.033333, 'lat': 21.049999}",IN,1266991,Khāpri
106059,"{'lon': 74.283333, 'lat': 16.700001}",IN,1253774,Unchagao
106060,"{'lon': 70.133331, 'lat': 23.08333}",IN,1271717,Gāndhīdhām
106061,"{'lon': 70.050003, 'lat': 22.5}",IN,1276627,Bedi
106062,"{'lon': 80.050003, 'lat': 23.1}",IN,1277008,Barela
106063,"{'lon': 73.833328, 'lat': 15.36667}",IN,1274258,Chicolna
106064,"{'lon': 74.616669, 'lat': 15.86667}",IN,1257531,Sāmbre
106065,"{'lon': 82.083328, 'lat': 21.950001}",IN,1276531,Belha
106066,"{'lon': 75.400002, 'lat': 19.85}",IN,1274247,Chikalthān
106067,"{'lon': 77.050003, 'lat': 20.683331}",IN,1255939,Sivni
111885,"{'lon': 83.209251, 'lat': 17.690041}",IN,1253102,Vishakhapatnam
111886,"{'lon': 72.833328, 'lat': 21.16667}",IN,1255364,Surat
111887,"{'lon': 74.816673, 'lat': 34.083328}",IN,1255634,Srinagar
111888,"{'lon': 70.116669, 'lat': 21.116671}",IN,1263752,Mangrol
111889,"{'lon': 77.866669, 'lat': 29.799999}",IN,1263761,Manglaur
111890,"{'lon': 80.550003, 'lat': 16.433331}",IN,1263797,Mangalagiri
111891,"{'lon': 84.883331, 'lat': 25.65}",IN,1263807,Maner
111892,"{'lon': 69.366669, 'lat': 22.83333}",IN,1263824,Mandvi
111893,"{'lon': 75.066673, 'lat': 24.066669}",IN,1263834,Mandsaur
111894,"{'lon': 78.133331, 'lat': 29.5}",IN,1263879,Mandawar
111895,"{'lon': 81.933327, 'lat': 16.866671}",IN,1263898,Mandapeta
111896,"{'lon': 79.116669, 'lat': 9.28333}",IN,1263900,Mandapam
111897,"{'lon': 75.099998, 'lat': 25.200001}",IN,1263911,Mandalgarh
111898,"{'lon': 79.433327, 'lat': 18.866671}",IN,1263936,Mancheral
111899,"{'lon': 75.083328, 'lat': 22.23333}",IN,1263940,Manawar
111900,"{'lon': 70.133331, 'lat': 21.5}",IN,1263943,Manavadar
111901,"{'lon': 75.268707, 'lat': 24.483709}",IN,1263949,Manasa
111902,"{'lon': 78.416672, 'lat': 10.6}",IN,1263952,Manapparai
111903,"{'lon': 78.48333, 'lat': 9.7}",IN,1263965,Manamadurai
111904,"{'lon': 80.26667, 'lat': 13.16667}",IN,1263968,Manali
111905,"{'lon': 73.466667, 'lat': 16.066669}",IN,1264007,Malvan
111906,"{'lon': 77.937782, 'lat': 13.0075}",IN,1264010,Malur
111907,"{'lon': 75.383331, 'lat': 26.283331}",IN,1264032,Malpura
111908,"{'lon': 74.716667, 'lat': 13.35}",IN,1264037,Malpe
111909,"{'lon': 78.033333, 'lat': 11.48333}",IN,1264047,Mallasamudram
111910,"{'lon': 76.199997, 'lat': 20.883329}",IN,1264071,Malkapur
111911,"{'lon': 81.900002, 'lat': 18.35}",IN,1264075,Malkangiri
111912,"{'lon': 75.883331, 'lat': 30.51667}",IN,1264111,Maler Kotla
111913,"{'lon': 77.083328, 'lat': 12.38333}",IN,1264136,Malavalli
111914,"{'lon': 74.48333, 'lat': 30.216669}",IN,1264138,Malaut
111915,"{'lon': 95.449997, 'lat': 27.5}",IN,1264196,Makum
111916,"{'lon': 76.150002, 'lat': 23.26667}",IN,1264198,Maksi
111917,"{'lon': 74.716667, 'lat': 27.049999}",IN,1264206,Makrana
111918,"{'lon': 84.150002, 'lat': 26.23333}",IN,1264282,Mairwa
111919,"{'lon': 88.816673, 'lat': 26.566669}",IN,1264301,Mainaguri
111920,"{'lon': 80.75, 'lat': 24.26667}",IN,1264317,Maihar
111921,"{'lon': 72.933327, 'lat': 22.816669}",IN,1264344,Mahudha
111922,"{'lon': 80.466667, 'lat': 27.66667}",IN,1264356,Maholi
111923,"{'lon': 79.866669, 'lat': 25.283331}",IN,1264359,Mahoba
111924,"{'lon': 81.116669, 'lat': 27.299999}",IN,1264363,Mahmudabad
111925,"{'lon': 87.98333, 'lat': 22.183331}",IN,1264368,Mahishadal
111926,"{'lon': 78.604172, 'lat': 26.5}",IN,1264383,Mahgawan
111927,"{'lon': 76.150002, 'lat': 28.283331}",IN,1264395,Mahendragarh
111928,"{'lon': 72.76667, 'lat': 22.83333}",IN,1264398,Mahemdavad
111929,"{'lon': 75.533333, 'lat': 11.7}",IN,1264403,Mahe
111930,"{'lon': 77.98333, 'lat': 16.73333}",IN,1264407,Mahbubnagar
111931,"{'lon': 80.01667, 'lat': 17.616671}",IN,1264409,Mahbubabad
111932,"{'lon': 82.099998, 'lat': 21.1}",IN,1264414,Mahasamund
111933,"{'lon': 83.566673, 'lat': 27.133329}",IN,1264433,Maharajganj
111934,"{'lon': 84.48333, 'lat': 26.116671}",IN,1264436,Maharajganj
111935,"{'lon': 76.300003, 'lat': 28.98333}",IN,1264455,Maham
111936,"{'lon': 75.116669, 'lat': 16.383329}",IN,1264457,Mahalingpur
111937,"{'lon': 73.416672, 'lat': 18.08333}",IN,1264489,Mahad
111938,"{'lon': 83.127777, 'lat': 26.757219}",IN,1264504,Maghar
111939,"{'lon': 77.23333, 'lat': 12.96667}",IN,1264514,Magadi
111940,"{'lon': 79.900002, 'lat': 12.51667}",IN,1264520,Madurantakam
111941,"{'lon': 79.400002, 'lat': 10.48333}",IN,1264523,Madukkur
111942,"{'lon': 76.966667, 'lat': 10.9}",IN,1264524,Madukkarai
111943,"{'lon': 86.650002, 'lat': 24.25}",IN,1264551,Madhupur
111944,"{'lon': 77.209167, 'lat': 13.66056}",IN,1264553,Madhugiri
111945,"{'lon': 86.783333, 'lat': 25.91667}",IN,1264570,Madhipura
111946,"{'lon': 77.066673, 'lat': 12.6}",IN,1264592,Maddur
111947,"{'lon': 78.5, 'lat': 13.55}",IN,1264621,Madanapalle
111948,"{'lon': 82.416672, 'lat': 25.683331}",IN,1264643,Machhlishahr
111949,"{'lon': 76.198334, 'lat': 30.914721}",IN,1264644,Machhiwara
111950,"{'lon': 79.433327, 'lat': 16.48333}",IN,1264647,Macherla
111951,"{'lon': 92.73333, 'lat': 22.883329}",IN,1264688,Lunglei
111952,"{'lon': 73.616669, 'lat': 23.133329}",IN,1264700,Lunavada
111953,"{'lon': 86.083328, 'lat': 25.183331}",IN,1264735,Luckeesarai
111954,"{'lon': 74.916672, 'lat': 27.4}",IN,1264756,Losal
111955,"{'lon': 73.416672, 'lat': 18.75}",IN,1264793,Lonavale
111956,"{'lon': 76.533333, 'lat': 19.98333}",IN,1264794,Lonar
111957,"{'lon': 84.683327, 'lat': 23.433331}",IN,1264839,Lohardaga
111958,"{'lon': 76.51667, 'lat': 16.16667}",IN,1264890,Lingsugur
111959,"{'lon': 71.800003, 'lat': 22.566669}",IN,1264912,Limbdi
111960,"{'lon': 77.400002, 'lat': 24.049999}",IN,1264949,Leteri
111961,"{'lon': 77.583328, 'lat': 34.166672}",IN,1264976,Leh
111962,"{'lon': 77.76667, 'lat': 29.116671}",IN,1264989,Lawar Khas
111963,"{'lon': 71.383331, 'lat': 21.716669}",IN,1265022,Lathi
111964,"{'lon': 84.5, 'lat': 23.75}",IN,1265025,Latehar
111965,"{'lon': 83.971672, 'lat': 26.20389}",IN,1265053,Lar
111966,"{'lon': 76.333328, 'lat': 26.566669}",IN,1265143,Lalsot
111967,"{'lon': 69.966667, 'lat': 22.200001}",IN,1265150,Lalpur
111968,"{'lon': 78.833328, 'lat': 10.86667}",IN,1265163,Lalgudi
111969,"{'lon': 88.25, 'lat': 24.41667}",IN,1265166,Lalgola
111970,"{'lon': 85.183327, 'lat': 25.866671}",IN,1265170,Lalganj
111971,"{'lon': 75.466667, 'lat': 15.13333}",IN,1265201,Lakshmeshwar
111972,"{'lon': 78.050003, 'lat': 29.76667}",IN,1265208,Laksar
111973,"{'lon': 86.666672, 'lat': 23.66667}",IN,1265220,Lakhyabad
111974,"{'lon': 79.599998, 'lat': 22.6}",IN,1265233,Lakhnadon
111975,"{'lon': 80.76667, 'lat': 27.950001}",IN,1265242,Lakhimpur
111976,"{'lon': 76.166672, 'lat': 25.66667}",IN,1265246,Lakheri
111977,"{'lon': 80.900002, 'lat': 27.716669}",IN,1265310,Laharpur
111978,"{'lon': 78.945, 'lat': 26.19833}",IN,1265311,Lahar
111979,"{'lon': 77.044441, 'lat': 29.99444}",IN,1265323,Ladwa
111980,"{'lon': 74.383331, 'lat': 27.65}",IN,1265331,Ladnun
111981,"{'lon': 75.033333, 'lat': 27.816669}",IN,1265354,Lachhmangarh Sikar
111982,"{'lon': 77.183327, 'lat': 8.31667}",IN,1265387,Kuzhithurai
111983,"{'lon': 79.533333, 'lat': 10.7}",IN,1265400,Koothanallur
111984,"{'lon': 69.981667, 'lat': 21.623329}",IN,1265415,Kutiyana
111985,"{'lon': 76.199997, 'lat': 15.76667}",IN,1265446,Kushtagi
111986,"{'lon': 79.599998, 'lat': 11.56667}",IN,1265504,Kurinjippadi
111987,"{'lon': 75.433327, 'lat': 18.08333}",IN,1265521,Kurduvadi
111988,"{'lon': 74.583328, 'lat': 16.683331}",IN,1265539,Kurandvad
111989,"{'lon': 78.366669, 'lat': 12.75}",IN,1265555,Kuppam
111990,"{'lon': 76.083328, 'lat': 10.65}",IN,1265579,Kunnamkulam
111991,"{'lon': 75.877724, 'lat': 11.30459}",IN,1265580,Kunnamangalam
111992,"{'lon': 77.026672, 'lat': 13.02222}",IN,1265591,Kunigal
111993,"{'lon': 71.300003, 'lat': 21.33333}",IN,1265605,Kundla
111994,"{'lon': 75.25, 'lat': 15.25}",IN,1265607,Kundgol
111995,"{'lon': 78.783333, 'lat': 28.700001}",IN,1265613,Kundarkhi
111996,"{'lon': 81.51667, 'lat': 25.716669}",IN,1265632,Kunda
111997,"{'lon': 74.400002, 'lat': 14.41667}",IN,1265645,Kumta
111998,"{'lon': 77.366669, 'lat': 27.316669}",IN,1265655,Kumher
111999,"{'lon': 81.51667, 'lat': 21.26667}",IN,1265660,Kumhari
112000,"{'lon': 77.050003, 'lat': 24.366671}",IN,1265670,Kumbhraj
112001,"{'lon': 77.099998, 'lat': 31.966669}",IN,1265709,Kulu
112002,"{'lon': 86.849998, 'lat': 23.73333}",IN,1265711,Kulti
112003,"{'lon': 79.650002, 'lat': 25.316669}",IN,1265716,Kulpahar
112004,"{'lon': 78.416672, 'lat': 10.91667}",IN,1265723,Kulittalai
112005,"{'lon': 75.01667, 'lat': 33.650002}",IN,1265734,Kulgam
112006,"{'lon': 74.75, 'lat': 22.200001}",IN,1265752,Kukshi
112007,"{'lon': 78.416672, 'lat': 17.48333}",IN,1265767,Kukatpalli
112008,"{'lon': 85.5, 'lat': 23.716669}",IN,1265773,Kuju
112009,"{'lon': 76.383331, 'lat': 14.9}",IN,1265795,Kudligi
112010,"{'lon': 74.849998, 'lat': 16.633329}",IN,1265811,Kudachi
112011,"{'lon': 73.971939, 'lat': 26.983891}",IN,1265821,Kuchera
112012,"{'lon': 74.849998, 'lat': 27.15}",IN,1265828,Kuchaman
112013,"{'lon': 86.166672, 'lat': 22.26667}",IN,1265830,Kuchaiburi
112014,"{'lon': 76.488327, 'lat': 12.655}",IN,1265852,Krishnarajpet
112015,"{'lon': 81.73333, 'lat': 17.01667}",IN,1265886,Kovvur
112016,"{'lon': 79.98333, 'lat': 14.48333}",IN,1265888,Kovur
112017,"{'lon': 77.866669, 'lat': 9.16667}",IN,1265891,Kovilpatti
112018,"{'lon': 76.216667, 'lat': 14.81667}",IN,1265905,Kotturu
112019,"{'lon': 80.633331, 'lat': 17.549999}",IN,1265938,Kottagudem
112020,"{'lon': 81.966667, 'lat': 23.200001}",IN,1265964,Kotma
112021,"{'lon': 82.349998, 'lat': 19.15}",IN,1266029,Kotaparh
112022,"{'lon': 76.633331, 'lat': 10.06667}",IN,1266031,Kotamangalam
112023,"{'lon': 76.883331, 'lat': 11.43333}",IN,1266038,Kotagiri
112024,"{'lon': 82.033333, 'lat': 22.299999}",IN,1266051,Kota
112025,"{'lon': 77.26667, 'lat': 15.85}",IN,1266070,Kosigi
112026,"{'lon': 72.949997, 'lat': 21.48333}",IN,1266087,Kosamba
112027,"{'lon': 78.041901, 'lat': 24.116699}",IN,1266092,Korwai
112028,"{'lon': 74.083328, 'lat': 18.65}",IN,1266116,Koregaon
